code,title
09.7.1.9,Research notes
09.7.1.9,Field notes
09.7.1.9,Case studies
09.7.1.9,White papers
09.7.1.9,Blue papers
09.7.1.9,Green papers
09.7.1.9,Gray papers
09.7.1.9,Red papers
09.7.1.9,Black papers
09.7.1.9,Brown papers
09.7.1.9,Yellow papers
09.7.1.9,Orange papers
09.7.1.9,Pink papers
09.7.1.9,Purple papers
09.7.1.9,Gold papers
09.7.1.9,Silver papers
09.7.1.9,Bronze papers
09.7.1.9,Brass papers
09.7.1.9,Copper papers
09.7.1.9,Iron papers
09.7.1.9,Lead papers
09.7.1.9,Tin papers
09.7.1.9,Zinc papers
09.7.1.9,Nickel papers
09.7.1.9,Cobalt papers
09.7.1.9,Chromium papers
09.7.1.9,Molybdenum papers
09.7.1.9,Tungsten papers
09.7.1.9,Vanadium papers
09.7.1.9,Titanium papers
09.7.1.9,Platinum papers
09.7.1.9,Palladium papers
09.7.1.9,Rhodium papers
09.7.1.9,Iridium papers
09.7.1.9,Osmium papers
09.7.1.9,Ruthenium papers
09.7.1.9,Cerium papers
09.7.1.9,Lanthanum papers
09.7.1.9,Neodymium papers
09.7.1.9,Praseodymium papers
09.7.1.9,Samarium papers
09.7.1.9,Europium papers
09.7.1.9,Gadolinium papers
09.7.1.9,Terbium papers
09.7.1.9,Dysprosium papers
09.7.1.9,Holmium papers
09.7.1.9,Erbium papers
09.7.1.9,Thulium papers
09.7.1.9,Ytterbium papers
09.7.1.9,Lutetium papers
09.7.1.9,Beryllium papers
09.7.1.9,Boron papers
09.7.1.9,Carbon papers
09.7.1.9,Nitrogen papers
09.7.1.9,Oxygen papers
09.7.1.9,Fluorine papers
09.7.1.9,Silicon papers
09.7.1.9,Phosphorus papers
09.7.1.9,Sulfur papers
09.7.1.9,Chlorine papers
09.7.1.9,Argon papers
09.7.1.9,Potassium papers
09.7.1.9,Calcium papers
09.7.1.9,Scandium papers
09.7.1.9,Titanium papers
09.7.1.9,Vanadium papers
09.7.1.9,Chromium papers
09.7.1.9,Manganese papers
09.7.1.9,Iron papers
09.7.1.9,Cobalt papers
09.7.1.9,Nickel papers
09.7.1.9,Copper papers
09.7.1.9,Zinc papers
09.7.1.9,Gallium papers
09.7.1.9,Germanium papers
09.7.1.9,Arsenic papers
09.7.1.9,Selenium papers
09.7.1.9,Bromine papers
09.7.1.9,Krypton papers
09.7.1.9,Rubidium papers
09.7.1.9,Strontium papers
09.7.1.9,Yttrium papers
09.7.1.9,Zirconium papers
09.7.1.9,Niobium papers
09.7.1.9,Molybdenum papers
09.7.1.9,Technetium papers
09.7.1.9,Ruthenium papers
09.7.1.9,Rhodium papers
09.7.1.9,Palladium papers
09.7.1.9,Silver papers
09.7.1.9,Cadmium papers
09.7.1.9,Indium papers
09.7.1.9,Tin papers
09.7.1.9,Antimony papers
09.7.1.9,Tellurium papers
09.7.1.9,Iodine papers
09.7.1.9,Xenon papers
09.7.1.9,Cesium papers
09.7.1.9,Barium papers
09.7.1.9,Lanthanum papers
09.7.1.9,Cerium papers
09.7.1.9,Praseodymium papers
09.7.1.9,Neodymium papers
09.7.1.9,Promethium papers
09.7.1.9,Samarium papers
09.7.1.9,Europium papers
09.7.1.9,Gadolinium papers
09.7.1.9,Terbium papers
09.7.1.9,Dysprosium papers
09.7.1.9,Holmium papers
09.7.1.9,Erbium papers
09.7.1.9,Thulium papers
09.7.1.9,Ytterbium papers
09.7.1.9,Lutetium papers
09.7.1.9,Hafnium papers
09.7.1.9,Tantalum papers
09.7.1.9,Tungsten papers
09.7.1.9,Rhenium papers
09.7.1.9,Osmium papers
09.7.1.9,Iridium papers
09.7.1.9,Platinum papers
09.7.1.9,Gold papers
09.7.1.9,Mercury papers
09.7.1.9,Thallium papers
09.7.1.9,Lead papers
09.7.1.9,Bismuth papers
09.7.1.9,Polonium papers
09.7.1.9,Astatine papers
09.7.1.9,Radon papers
09.7.1.9,Francium papers
09.7.1.9,Radium papers
09.7.1.9,Actinium papers
09.7.1.9,Thorium papers
09.7.1.9,Protactinium papers
09.7.1.9,Uranium papers
09.7.1.9,Neptunium papers
09.7.1.9,Plutonium papers
09.7.1.9,Americium papers
09.7.1.9,Curium papers
09.7.1.9,Berkelium papers
09.7.1.9,Californium papers
09.7.1.9,Einsteinium papers
09.7.1.9,Fermium papers
09.7.1.9,Mendelevium papers
09.7.1.9,Nobelium papers
09.7.1.9,Lawrencium papers
09.7.1.9,Rutherfordium papers
09.7.1.9,Dubnium papers
09.7.1.9,Seaborgium papers
09.7.1.9,Bohrium papers
09.7.1.9,Hassium papers
09.7.1.9,Meitnerium papers
09.7.1.9,Darmstadtium papers
09.7.1.9,Roentgenium papers
09.7.1.9,Copernicium papers
09.7.1.9,Nihonium papers
09.7.1.9,Flerovium papers
09.7.1.9,Moscovium papers
09.7.1.9,Livermorium papers
09.7.1.9,Tennessine papers
09.7.1.9,Oganesson papers
09.7.4.0,Stationery and drawing materials
09.7.4.0,writing pads
09.7.4.0,envelopes
09.7.4.0,account books
09.7.4.0,diaries
09.7.4.0,postcards
09.7.4.0,drawing paper
09.7.4.0,exercise books
09.7.4.0,wrapping paper
09.7.4.0,pens
09.7.4.0,pencils
09.7.4.0,fountain pens
09.7.4.0,ballpoint pens
09.7.4.0,felt-tip pens
09.7.4.0,inks
09.7.4.0,erasers
09.7.4.0,pencil sharpeners
09.7.4.0,stencils
09.7.4.0,carbon paper
09.7.4.0,inking pads
09.7.4.0,correcting fluids
09.7.4.0,paper punches
09.7.4.0,paper cutters
09.7.4.0,paper scissors
09.7.4.0,office glues and adhesives
09.7.4.0,staplers and staples
09.7.4.0,paper clips
09.7.4.0,drawing pins
09.7.4.0,canvases
09.7.4.0,card
09.7.4.0,paints
09.7.4.0,crayons
09.7.4.0,pastels
09.7.4.0,brushes
09.7.4.0,slide rules
09.7.4.0,geometry instruments
09.7.4.0,slates
09.7.4.0,chalks
09.7.4.0,pencil boxes
09.8.0.0,Package holidays
09.8.0.0,All-inclusive Caribbean cruise
09.8.0.0,Guided tour of European museums
09.8.0.0,Ski camp for adults in the Alps
09.8.0.0,Surf camp for teenagers in Hawaii
09.8.0.0,Hiking tour of the Grand Canyon
09.8.0.0,Yoga retreat in Bali
09.8.0.0,Fishing expedition in the Arctic
09.8.0.0,Cultural tour of ancient ruins in Greece
09.8.0.0,Culinary tour of Italian vineyards
09.8.0.0,Art camp for kids in New York City
10.1.0.1,Early childhood education
10.1.0.1,Preschool programs
10.1.0.1,Nursery schools
10.1.0.1,Kindergartens
10.1.0.1,Early learning centers
10.1.0.1,Education for children with special needs
10.1.0.1,School-based excursions for young children
10.1.0.1,Hospital-based early childhood education
10.2.0.0,Secondary education
10.2.0.0,Lower-secondary education
10.2.0.0,Upper secondary education
10.2.0.0,Vocational education and training for secondary education
10.2.0.0,Secondary education for adults
10.2.0.0,Second chance or reintegration programmes
10.2.0.0,Out-of-school secondary education for adults
10.2.0.0,Education services for adolescents with special educational needs
10.2.0.0,Student exchanges as part of the normal school programme
10.3.0.0,Post-secondary non-tertiary education
10.3.0.0,Vocational education and training programmes
10.3.0.0,Short-cycle tertiary programmes
10.3.0.0,Occupational therapy assistant courses
10.3.0.0,Early childhood education and care courses
10.3.0.0,Post-secondary non-tertiary education for adults with special needs
10.3.0.0,Post-secondary non-tertiary education for young people with special needs
10.3.0.0,Non-tertiary vocational qualifications for graduates from general secondary programmes
10.3.0.0,Non-tertiary specialization programmes for graduates from vocational secondary programmes
10.3.0.0,Post-secondary non-tertiary education for labour market entry
10.3.0.0,General programmes providing access to tertiary education
10.5.0.9,Other education not defined by level
10.5.0.9,Short educational courses for adults
10.5.0.9,Language immersion programs
10.5.0.9,Classroom language courses
10.5.0.9,Online language courses
10.5.0.9,Language proficiency tests
10.5.0.9,Computer skills courses
10.5.0.9,Software training programs
11.1.1.1,"Restaurants, cafés and the like – with full service"
11.1.1.1,Full-service restaurants
11.1.1.1,Cafes with table service
11.1.1.1,Buffets with waiter service
11.1.1.1,Bars with table service
11.1.1.1,Tearooms with waiter service
11.1.1.1,Shisha lounges with food and beverage service
11.1.1.1,Food and beverage services in hotels (separately priced)
11.1.1.1,Food and beverage services in recreational facilities (separately priced)
11.1.1.1,"Tobacco for shisha or hookah in restaurants, cafes or shisha lounges"
11.1.1.1,Tips and gratuities for full-service facilities
11.1.1.2,"Restaurants, cafés and the like – with limited service"
11.1.1.2,Self-service restaurants
11.1.1.2,Refreshment stands
11.1.1.2,Fast-food outlets without seating
11.1.1.2,Automatic vending machines (in self-service restaurants)
11.1.1.2,Food stalls
11.1.1.2,Catering contractors
11.1.1.2,Public transport food services (separately priced)
11.1.1.2,"Shisha tobacco in restaurants, cafes or shisha lounges"
11.1.1.2,Tips and gratuities
11.1.2.1,"Canteens and cafeterias of universities, schools and kindergartens"
11.1.2.1,kindergarten canteen meals
11.1.2.1,school cafeteria sandwiches
11.1.2.1,university refectory salads
11.1.2.1,hot meals in school canteens
11.1.2.1,snacks in university cafeterias
11.1.2.1,drinks in kindergarten refectories
11.1.2.9,"Other canteens, cafeterias and refectories"
11.1.2.9,Workplace cafeteria food and drinks
11.1.2.9,Hospital in-patient meals (separately invoiced)
11.1.2.9,Military mess and wardroom food and beverages
11.2.0.1,"Hotels, motels, inns and similar accommodation services"
11.2.0.1,Resort accommodations
11.2.0.1,Hotel rooms
11.2.0.1,Motel rooms
11.2.0.1,Inns
11.2.0.1,Pensions
11.2.0.1,Holiday home rentals
11.2.0.1,Guesthouse rentals
11.2.0.1,Bed and breakfast units
11.2.0.1,Timeshare units
11.2.0.1,Hourly hotel rooms
11.2.0.2,"Holiday centres, camping sites, youth hostels and similar accommodation services"
11.2.0.2,Holiday villages
11.2.0.2,Holiday centres
11.2.0.2,Camping sites
11.2.0.2,Caravans
11.2.0.2,Boats
11.2.0.2,Camping grounds
11.2.0.2,Recreational vehicle parks
11.2.0.2,Trailer parks
11.2.0.2,Youth hostels
11.2.0.2,Mountain refuges
11.2.0.2,Bungalows
11.2.0.2,Chalets
11.2.0.2,Housekeeping cottages
11.2.0.2,Cabins
11.2.0.3,"Accommodation services of boarding schools, universities and other educational establishments"
11.2.0.3,Student residences
11.2.0.3,School dormitories
11.2.0.3,University dormitories
11.2.0.3,Educational establishments dormitories
11.2.0.9,Other accommodation services
11.2.0.9,Hostels
11.2.0.9,Accommodations for workers
11.2.0.9,Railway sleeping cars
11.2.0.9,"Website fees for listing, finding, and renting lodging"
11.2.0.9,Travel agency fees for accommodation (if separately priced)
11.2.0.9,Railway station hotels
12.1.2.0,Insurance connected with health
12.1.2.0,Direct Sickness Insurance
12.1.2.0,Social Health Insurance
12.1.2.0,Disability Insurance
12.1.2.0,Critical Illness Insurance
12.1.2.0,Long-term Care Insurance
12.1.2.0,Supplementary Health Insurance
12.1.2.0,Supplementary Prescription Drug Insurance
12.1.2.0,Travel Health Insurance
12.1.2.0,Medical Transport Insurance
12.1.3.0,Insurance connected with dwellings
12.1.3.0,Building insurance
12.1.3.0,Contents insurance
12.1.3.0,Fire insurance
12.1.3.0,Theft insurance
12.1.3.0,Water damage insurance
12.1.3.0,Tenant insurance
12.1.3.0,Owner-occupier insurance
12.1.4.1,Personal transport insurance
12.1.4.1,Car insurance
12.1.4.1,Insurance for personal transport equipment
12.1.4.1,Civil liability insurance for personal transport
12.1.4.1,Bike insurance
12.1.4.1,Motorcycle insurance
12.1.4.1,Boat insurance
12.1.4.1,Yacht insurance
12.1.4.1,Sailboat insurance
12.1.4.1,Airplane insurance
12.1.4.2,Travel insurance
12.1.4.2,Trip cancellation insurance
12.1.4.2,Travel delay insurance
12.1.4.2,Lost luggage insurance
12.1.4.2,Baggage delay insurance
12.1.4.2,Emergency medical evacuation insurance
12.1.4.2,Accidental death and dismemberment insurance
12.1.9.0,Other insurance
12.1.9.0,Civil liability for injury or damage to third parties
12.1.9.0,Standardized guarantees
12.1.9.0,Legal insurance
12.1.9.0,Pet medical insurance
12.1.9.0,Service charges for other insurance
12.2.1.0,Financial intermediation services indirectly measured
12.2.1.0,Interest receivable on loans by financial corporations
12.2.1.0,Interest payable on deposits by financial corporations
12.2.1.0,Implicit financial services provided by moneylenders
12.2.1.0,Credit card issuers' financial services
12.2.1.0,Financial services from retailers' finance associates
12.2.1.0,Pawnshops' financial services
12.2.1.0,Financial services provided by student loan corporations
12.2.1.0,Financial services provided by import/export loan corporations
12.2.2.0,Explicit charges by deposit-taking corporations
12.2.2.0,Account maintenance fees
12.2.2.0,Overdraft charges
12.2.2.0,Interest on loans
12.2.2.0,ATM withdrawal fees
12.2.2.0,Wire transfer fees
12.2.2.0,Check issuance fees
12.2.2.0,Safe deposit box rental
12.2.2.0,Credit card annual fees
12.2.2.0,Mortgage origination fees
12.2.2.0,Loan processing fees
12.2.9.1,Remittances fees
12.2.9.1,Western Union fees
12.2.9.1,MoneyGram fees
12.2.9.1,PayPal transfer fees
12.2.9.1,Bank wire transfer fees
12.2.9.1,Financial auxiliary remittance fees
13.1.2.0,"Other appliances, articles and products for personal care"
13.1.2.0,"Non-electric appliances: shavers, razors, hair trimmers and blades, scissors, nail files, combs, shaving brushes, hairbrushes, toothbrushes, nail brushes, hairpins, curlers, personal weighing machines, scales"
13.1.2.0,"Articles for personal hygiene: toilet soap, medicinal soap, cleansing oil and milk, shaving soap, shaving cream and foam, toothpaste, epilation wax, paper handkerchiefs"
13.1.2.0,"Beauty products: lipstick, nail varnish, make-up and makeup removal products (including powder compacts, brushes and powder puffs), hair lacquers and lotions, pre-shave and after-shave products, sunbathing products and sunscreens, hair removers, perfumes and toilet waters, personal deodorants, bath products"
13.1.3.1,Hairdressing
13.1.3.1,Hairdressing salons for women
13.1.3.1,Hairdressing salons for men
13.1.3.1,Children's hairdressing
13.1.3.1,Barber shops for women
13.1.3.1,Barber shops for men
13.1.3.1,Hair cutting services
13.1.3.1,Hair styling services
13.1.3.1,Hair coloring services
13.1.3.1,Hair treatment services
13.1.3.1,Hairdressing tools and supplies
13.2.1.2,"Repair and hire of jewellery, clocks and watches"
13.2.1.2,Jewellery repair
13.2.1.2,Watch remodelling
13.2.1.2,Clock restoration
13.2.1.2,Jewellery hire
13.2.1.2,Watch hire
13.2.1.2,Clock hire
13.2.2.0,Devotional articles and articles for religious and ritual celebrations
13.2.2.0,Crucifixes
13.2.2.0,Rosaries
13.2.2.0,Figurines of religious figures
13.2.2.0,Pictures for religious and ritual use
13.2.2.0,Votive candles
13.2.2.0,Amulets
13.2.2.0,Papers with prayers
13.2.2.0,Menorah chandeliers
13.2.2.0,Advent wreaths
13.2.2.0,Articles for religious celebrations
13.2.9.1,"Travel goods, baby articles and other personal effects n.e.c."
13.2.9.1,"Suitcases, trunks, travel bags, attache cases, satchels, handbags, wallets, purses, backpacks for school and travel, diapers (nappies) of any material, baby carriages, pushchairs/strollers, carrycots, recliners, back carriers, front carriers, harnesses for babies, pipes, lighters, cigarette cases, cigar cutters, ashtrays, electronic cigarette devices, non-corrective sunglasses, protective glasses, key rings, pill organizers, ear plugs, coffins, gravestones, urns, burial shrouds, lighter fuel, wall thermometers, barometers"
13.2.9.2,Repair and hire of other personal effects
13.2.9.2,Suitcases
13.2.9.2,Trunks
13.2.9.2,Travel bags
13.2.9.2,Attache cases
13.2.9.2,Satchels
13.2.9.2,Handbags
13.2.9.2,Wallets
13.2.9.2,Purses
13.2.9.2,Backpacks for school and travel
13.2.9.2,Baby carriages
13.2.9.2,Pushchairs/strollers
13.2.9.2,Carrycots
13.2.9.2,Recliners
13.2.9.2,Back carriers
13.2.9.2,Front carriers
13.2.9.2,Harnesses for babies
13.2.9.2,Pipes
13.2.9.2,Lighters
13.2.9.2,Cigarette cases
13.2.9.2,Cigar cutters
13.2.9.2,Ashtrays
13.2.9.2,Electronic cigarette devices
13.2.9.2,Non-corrective sunglasses
13.2.9.2,Protective glasses
13.2.9.2,Umbrellas
13.2.9.2,Parasols
13.2.9.2,Fans
13.2.9.2,Key rings
13.2.9.2,Pill organizers
13.2.9.2,Ear plugs
13.2.9.2,Coffins
13.2.9.2,Gravestones
13.2.9.2,Urns
13.2.9.2,Burial shrouds
13.2.9.2,Wall thermometers
13.2.9.2,Barometers
13.3.0.1,Childcare services
13.3.0.1,After-school centers
13.3.0.1,Nurseries
13.3.0.1,Day-care facilities
13.3.0.1,Wet nurses
13.3.0.1,Creches
13.3.0.1,Kindergartens (excluding educational)
13.3.0.1,Play schools
13.3.0.1,Other child-minding facilities (excluding babysitters and educational kindergartens)
13.9.0.2,Religious services
13.9.0.2,Requiem services
13.9.0.2,Baptizing services
13.9.0.2,Marriage services
13.9.0.2,Religious ceremonies
13.9.0.2,Spiritual rituals
13.9.0.9,Other services n.e.c.
13.9.0.9,Legal service fees
13.9.0.9,Employment agency fees
13.9.0.9,Services of lawyers
13.9.0.9,Services of accountants
13.9.0.9,Non-religious services and events
13.9.0.9,Funeral services
13.9.0.9,Estate agent services
13.9.0.9,Housing agent services
13.9.0.9,Auctioneer services
13.9.0.9,Salesroom operator services
13.9.0.9,Photocopies and reproductions of documents
13.9.0.9,"Birth, marriage, and death certificate fees"
13.9.0.9,Newspaper notices and advertisements
13.9.0.9,Graphology services
13.9.0.9,Astrology services
13.9.0.9,Palmistry services
13.9.0.9,Private detective services
13.9.0.9,Bodyguard services
13.9.0.9,Dating services
13.9.0.9,Matrimonial agency services
13.9.0.9,Marriage guidance counselor services
13.9.0.9,Public writer services
13.9.0.9,"Miscellaneous concessions (seats, toilets, and cloakrooms)"
13.9.0.9,Firearm licences
01.1.1.1,Barley
01.1.1.1,Pearl Barley
01.1.1.1,Hulled Barley
01.1.1.1,Scotch Barley
01.1.1.1,Barley Flakes
01.1.1.1,Barley Grits
01.1.1.1,Millet
01.1.1.1,Pearl Millet
01.1.1.1,Foxtail Millet
01.1.1.1,Proso Millet
01.1.1.1,Barnyard Millet
01.1.1.1,Little Millet
01.1.1.1,Kodo Millet
01.1.1.1,Finger Millet
01.1.1.1,Quinoa
01.1.1.1,White Quinoa
01.1.1.1,Red Quinoa
01.1.1.1,Black Quinoa
01.1.1.1,Precooked Quinoa Grains
01.1.1.1,Organic Quinoa
01.1.1.1,Quinoa Flour
01.1.1.1,Quinoa Pasta
01.1.1.1,Quinoa Protein Powder
01.1.1.1,Quinoa Puffs
01.1.1.1,Quinoa Cereal
01.1.1.2,Flour of wheat
01.1.1.2,All-purpose flour
01.1.1.2,Bread flour
01.1.1.2,Cake flour
01.1.1.2,Pastry flour
01.1.1.2,Self-rising flour
01.1.1.2,Whole wheat flour
01.1.1.2,Graham flour
01.1.1.2,Durum flour
01.1.1.2,Semolina
01.1.1.2,Farina
01.1.1.2,Flour of rice
01.1.1.2,Rice Flour
01.1.1.2,Instant Rice Flour
01.1.1.2,Brown Rice Flour
01.1.1.2,White Rice Flour
01.1.1.2,Glutinous Rice Flour
01.1.1.2,Sweet Rice Flour
01.1.1.2,Rice Flour Blend
01.1.1.2,Rice Flour Mix
01.1.1.2,Rice Flour Pasta
01.1.1.2,Rice Flour Cake
01.1.1.2,Other flours of cereals
01.1.1.2,Spelt flour
01.1.1.2,Buckwheat flour
01.1.1.2,Teff flour
01.1.1.2,Quinoa flour
01.1.1.2,Millet flour
01.1.1.2,Amaranth flour
01.1.1.2,Sorghum flour
01.1.1.2,Rice flour
01.1.1.2,Corn flour
01.1.1.2,Oat flour
01.1.1.5,"Macaroni, noodles, couscous and similar pasta products"
01.1.1.5,Spaghetti
01.1.1.5,Fusilli
01.1.1.5,Penne
01.1.1.5,Lasagna
01.1.1.5,Rigatoni
01.1.1.5,Farfalle
01.1.1.5,Cannelloni
01.1.1.5,Orzo
01.1.1.5,Bow tie pasta
01.1.1.5,Vermicelli
01.1.1.5,Elicoidali
01.1.1.5,Radiatori
01.1.1.5,Anellini
01.1.1.5,Gemelli
01.1.1.5,Cavatelli
01.1.1.5,Casarecce
01.1.1.5,Conchiglie
01.1.1.5,Ditalini
01.1.1.5,Fregula
01.1.1.5,Lumache
01.1.1.5,Orecchiette
01.1.1.5,Paccheri
01.1.1.5,Quadrefiore
01.1.1.5,Reginette
01.1.1.5,Rotelle
01.1.1.5,Spirali
01.1.1.5,Tortiglioni
01.1.1.5,Trenne
01.1.1.5,Trofie
01.1.1.5,Ziti
01.1.1.9,Other milled cereal and grain products
01.1.1.9,Groats
01.1.1.9,Milled cornmeal
01.1.1.9,Milled rice
01.1.1.9,Milled wheat
01.1.1.9,Milled oats
01.1.1.9,Milled barley
01.1.1.9,Milled rye
01.1.1.9,Bulgur
01.1.1.9,Couscous
01.1.1.9,Hominy
01.1.2.1,"Bovine animal, live"
01.1.2.1,"Cattle: cows, calves, common ox, zebu or humped ox, watusi, gaur, gayal, banteng, yak"
01.1.2.1,"Buffaloes: Indian or water buffaloes, arnis or wild water buffaloes, Asiatic buffalo or arni, Sulwaesi anoas or pygmy buffaloes, African buffaloes, American bisons, European bisons, beefaloes (hybrid offspring of the American bisons and domestic cattle)"
01.1.2.1,"Pigs, live"
01.1.2.1,Duroc
01.1.2.1,Yorkshire
01.1.2.1,Landrace
01.1.2.1,Hampshire
01.1.2.1,Berkshire
01.1.2.1,Chester White
01.1.2.1,Spotted Poland China
01.1.2.1,Red Wattle
01.1.2.1,Mangalitsa
01.1.2.1,Gloucestershire Old Spots
01.1.2.1,"Poultry, live"
01.1.2.1,Chicken
01.1.2.1,Ducks
01.1.2.1,Geese
01.1.2.1,Turkeys
01.1.2.1,Guinea fowl
01.1.2.1,"Hares and rabbits, live"
01.1.2.1,Hare
01.1.2.1,Rabbit
01.1.2.1,Coney
01.1.2.1,Farm-raised hare
01.1.2.1,Live rabbit for consumption
01.1.2.2,"Meat of bovine animals, fresh, chilled or frozen"
01.1.2.2,Fresh beef
01.1.2.2,Chilled veal
01.1.2.2,Frozen buffalo meat
01.1.2.2,Indian buffalo steak
01.1.2.2,Water buffalo burgers
01.1.2.2,Zebu ground meat
01.1.2.2,Watusi roast
01.1.2.2,Gaur jerky
01.1.2.2,Gayal sausages
01.1.2.2,Banteng filet mignon
01.1.2.2,Yak chops
01.1.2.2,Anoa meatballs
01.1.2.2,Caffrarian buffalo bacon
01.1.2.2,American bison tenderloin
01.1.2.2,European bison brisket
01.1.2.2,Beefalo ribs
01.1.2.2,"Meat of poultry, fresh, chilled or frozen"
01.1.2.2,"Chicken meat, fresh"
01.1.2.2,"Duck meat, chilled"
01.1.2.2,"Goose meat, frozen"
01.1.2.2,"Turkey meat, fresh"
01.1.2.2,"Guinea fowl meat, chilled"
01.1.2.2,"Meat of horses and other equines, fresh, chilled or frozen"
01.1.2.2,"Horse meat, fresh"
01.1.2.2,"Donkey meat, chilled"
01.1.2.2,"Zebra meat, frozen"
01.1.2.2,"Other meat, fresh, chilled or frozen"
01.1.2.2,meat of seals
01.1.2.2,walruses
01.1.2.2,whales
01.1.2.2,antelopes
01.1.2.2,deer
01.1.2.2,boars
01.1.2.2,kangaroos
01.1.2.2,ostriches
01.1.2.2,emus
01.1.2.2,rheas
01.1.2.2,pheasant
01.1.2.2,grouse
01.1.2.2,pigeons
01.1.2.2,quails
01.1.2.2,other birds
01.1.2.2,snakes
01.1.2.2,alligators
01.1.2.2,reptiles
01.1.2.2,spiders
01.1.2.2,scorpions
01.1.2.2,insects
01.1.2.2,worms
01.1.2.2,terrestrial snails
01.1.2.2,frogs
01.1.2.2,fresh
01.1.2.2,chilled
01.1.2.2,frozen
01.1.2.3,"Meat of bovine, salted, dried or smoked"
01.1.2.3,Salted beef
01.1.2.3,Dried buffalo meat
01.1.2.3,Smoked watusi
01.1.2.3,Salted zebu
01.1.2.3,Dried humped ox
01.1.2.3,Smoked gaur
01.1.2.3,Salted gayal
01.1.2.3,Dried banteng
01.1.2.3,Smoked yak
01.1.2.3,Salted Indian buffalo
01.1.2.3,Dried arnis
01.1.2.3,Smoked Asiatic buffalo
01.1.2.3,Salted Sulwaesi anoas
01.1.2.3,Dried pygmy buffaloes
01.1.2.3,Smoked African buffaloes
01.1.2.3,Salted dwarf buffalo
01.1.2.3,Dried large Caffrarian buffalo
01.1.2.3,Smoked American bisons
01.1.2.3,Salted European bisons
01.1.2.3,Dried beefaloes
01.1.2.5,"Sausages and similar products of meat, offal or blood"
01.1.2.5,Fresh pork sausages
01.1.2.5,Beef frankfurters
01.1.2.5,Lamb merguez
01.1.2.5,Chicken and apple sausages
01.1.2.5,Turkey sausages
01.1.2.5,"Blood sausages (e.g. morcilla, boudin noir)"
01.1.2.5,"Offal sausages (e.g. kishka, goetta)"
01.1.2.5,Liver sausages
01.1.2.5,Headcheese
01.1.2.5,Black pudding
01.1.2.5,White pudding
01.1.2.5,Haggis
01.1.2.5,Canned meat
01.1.2.5,Spam
01.1.2.5,Canned chicken
01.1.2.5,Potted ham
01.1.2.5,Canned corned beef
01.1.2.5,Canned turkey
01.1.2.5,Canned tuna
01.1.2.5,Canned salmon
01.1.2.5,Sardines in a can
01.1.2.5,Canned clams
01.1.2.5,Canned oysters
01.1.3.1,"Flatfish, live, fresh, chilled, or frozen"
01.1.3.1,"Sole, live"
01.1.3.1,"Turbot, fresh"
01.1.3.1,"Halibut, chilled"
01.1.3.1,"Plaice, frozen"
01.1.3.2,"Salmonoidae, smoked"
01.1.3.2,Nova Lox
01.1.3.2,Scotch Salmon
01.1.3.2,Hot Smoked Salmon
01.1.3.2,Cold Smoked Trout
01.1.3.2,Gravlax
01.1.3.2,Kippered Salmon
01.1.3.2,Smoked Salmon Fillet
01.1.3.2,Smoked Trout Fillet
01.1.3.2,Smoked Salmon Slices
01.1.3.2,Smoked Trout Slices
01.1.3.3,Caviar and caviar substitutes
01.1.3.3,Caviar
01.1.3.3,Salmon roe
01.1.3.3,Carp roe
01.1.3.3,Pike roe
01.1.3.3,Tuna roe
01.1.3.3,Mullet roe
01.1.3.3,Cod roe
01.1.3.3,Lumpfish roe
01.1.3.3,Pressured roe
01.1.3.3,Dried roe
01.1.3.3,Seasoned roe
01.1.3.3,Coloured roe
01.1.3.3,"Other fish, prepared or preserved"
01.1.3.3,Pickled herring
01.1.3.3,Smoked salmon
01.1.3.3,Canned tuna
01.1.3.3,Gravlax
01.1.3.3,Fish jerky
01.1.3.3,Fish pate
01.1.3.3,Fish terrine
01.1.3.3,Fish ceviche
01.1.3.3,Fish escabeche
01.1.3.3,Fish kabobs
01.1.3.4,"Shrimps and prawns, live, fresh, chilled or frozen"
01.1.3.4,Pacific White Shrimp (Litopenaeus vannamei)
01.1.3.4,Tiger Prawns (Penaeus monodon)
01.1.3.4,Black Tiger Shrimp
01.1.3.4,Freshwater Prawns
01.1.3.4,Spot Prawns
01.1.3.4,Brown Shrimp
01.1.3.4,Royal Red Shrimp
01.1.3.4,Ocean Shrimp
01.1.3.4,Farmed Shrimp
01.1.3.4,Wild-caught Shrimp
01.1.3.6,"Other crustaceans, prepared or preserved"
01.1.3.6,Alaskan king crab legs
01.1.3.6,Preserved lobster tails
01.1.3.6,Canned shrimp
01.1.3.6,Pickled crab meat
01.1.3.6,Dried scallops
01.1.3.6,Smoked mussels
01.1.3.6,Marinated clams
01.1.3.6,Frozen crayfish tails
01.1.3.6,Jarred octopus
01.1.3.6,Canned crawfish
01.1.3.6,"Other molluscs, prepared or preserved"
01.1.3.6,"Abalone, prepared"
01.1.3.6,"Sea snails, preserved"
01.1.3.6,"Oysters, pickled"
01.1.3.6,"Mussels, canned"
01.1.3.6,"Clams, smoked"
01.1.3.6,"Scallops, marinated"
01.1.4.1,Raw and whole milk of cattle
01.1.4.1,Raw milk from Holstein cows
01.1.4.1,Whole milk from Jersey cows
01.1.4.1,Unpasteurized milk from Brown Swiss cows
01.1.4.1,Raw whole milk from Guernsey cows
01.1.4.1,Whole raw milk from common oxen
01.1.4.1,Raw whole milk from zebu or humped oxen
